   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   9831	   7686	   2145	      0	    524	  10355	 0x3762	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_airkiss.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
    106	    106	      0	      0	      1	    107	     6b	bk7011_cal.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_cal.a)
  54050	  44528	   9522	    465	    411	  54926	   d68e	bk7256_cal.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_cal.a)
  24359	  17168	   7191	     46	    203	  24608	   6020	manual_cal_bk7256.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_cal.a)
    122	     82	     40	      0	      0	    122	     7a	bk_pwr_tbl.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_cal.a)
    182	    182	      0	      0	      0	    182	     b6	rc_driver.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_cal.a)
   1236	    842	    394	      0	      0	   1236	    4d4	la_driver.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_cal.a)
    911	    716	    195	      0	     12	    923	    39b	bk7256_cal_misc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_cal.a)
      2	      2	      0	      0	      0	      2	      2	saradc_driver.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_cal.a)
  80968	  63626	  17342	    511	    627	  82106	    0x2	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_cal.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
    361	    292	     69	      0	      9	    370	    172	arbitrate.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_coex.a)
    361	    292	     69	      0	      9	    370	  0x370	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_coex.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   8204	   6234	   1970	      0	      8	   8212	   2014	hostapd_intf.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_hostapd.a)
   8204	   6234	   1970	      0	      8	   8212	 0x8212	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_hostapd.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   7668	   6970	    698	      1	     28	   7697	   1e11	wifi_v1.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
  12404	   9150	   3254	      0	      2	  12406	   3076	wifi_v2.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
   5071	   3708	   1363	      0	      0	   5071	   13cf	wifi_api_wrapper.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
    159	    126	     33	      0	      0	    159	     9f	sa_ap.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
    904	    722	    182	      4	      4	    912	    390	sa_station.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
    401	    272	    129	      0	      0	    401	    191	wifi_init.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
     26	     26	      0	      0	      0	     26	     1a	wifi_wpa.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
  11462	   8636	   2826	      0	      0	  11462	   2cc6	wifi_wpa_cmd.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
    527	    448	     79	      0	      0	    527	    20f	wifi_rw.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
    688	    606	     82	      0	      0	    688	    2b0	wifi_netif.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
     10	     10	      0	      0	      0	     10	      a	wifi_frame.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
    148	     92	     56	      0	      0	    148	     94	phy.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
    424	    386	     38	      0	     12	    436	    1b4	wifi_config.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
     10	     10	      0	      0	      0	     10	      a	lib_version.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
    856	    856	      0	      0	      0	    856	    358	lib_sys_config.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
   1114	   1114	      0	      4	    805	   1923	    783	lsig_monitor.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a)
  41872	  33132	   8740	      9	    851	  42732	 0x1923	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbk_wifi_impl.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
     10	     10	      0	      0	      0	     10	      a	ble_wifi_port.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libble_wifi_exchange.a)
     10	     10	      0	      0	      0	     10	   0x10	/home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libble_wifi_exchange.a

   text	   code	 rodata	   data	    bss	    dec	    hex	filename
   5223	   3528	   1695	     34	      0	   5257	   1489	cli_ble.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    821	    698	    123	      0	      0	    821	    335	app_comm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   6314	   5324	    990	      0	    616	   6930	   1b12	app_ble.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    925	    746	    179	      0	      0	    925	    39d	app_sec.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   8773	   6152	   2621	      0	      9	   8782	   224e	app_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2004	   1710	    294	      0	     13	   2017	    7e1	app_ble_init.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1769	   1618	    151	      0	     16	   1785	    6f9	app_sdp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1020	    992	     28	      0	    240	   1260	    4ec	prf.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1384	   1384	      0	      0	      0	   1384	    568	prf_utils.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    564	    430	    134	      0	      0	    564	    234	comm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1480	   1424	     56	      0	      0	   1480	    5c8	comm_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   3596	   2924	    672	      0	    810	   4406	   1136	sdp_common.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1813	   1322	    491	      0	      0	   1813	    715	sdp_comm_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   4287	   4154	    133	      0	      4	   4291	   10c3	ble_ui.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    578	    556	     22	      0	      8	    586	    24a	sch_alarm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2273	   2074	    199	      0	     24	   2297	    8f9	sch_arb.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1604	   1540	     64	      0	      9	   1613	    64d	sch_plan.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2878	   2066	    812	      0	    260	   3138	    c42	sch_prog.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    929	    812	    117	      0	     72	   1001	    3e9	sch_slice.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	data_path.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	isogen.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	isogen_rx.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	isogen_tx.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	isoohci.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	isoohci_in.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	isoohci_out.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    561	    538	     23	      0	      0	    561	    231	ble_util.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1413	   1264	    149	      0	    280	   1693	    69d	ble_util_buf.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    136	    126	     10	      0	      0	    136	     88	rwble.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2711	   2564	    147	      0	     24	   2735	    aaf	llc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1670	   1586	     84	      0	      0	   1670	    686	llc_chmap_upd.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	llc_cis.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1237	   1184	     53	      0	      0	   1237	    4d5	llc_clk_acc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   5747	   5442	    305	      0	      0	   5747	   1673	llc_con_upd.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	llc_cte.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	llc_dbg.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1445	   1314	    131	      0	      0	   1445	    5a5	llc_disconnect.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2289	   2260	     29	      0	      0	   2289	    8f1	llc_dl_upd.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   4516	   4304	    212	      0	      0	   4516	   11a4	llc_encrypt.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1285	   1252	     33	      0	      0	   1285	    505	llc_feat_exch.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1067	    854	    213	      0	      0	   1067	    42b	llc_hci.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1188	   1122	     66	      0	      0	   1188	    4a4	llc_le_ping.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1916	   1260	    656	      0	      0	   1916	    77c	llc_llcp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2594	   2594	      0	      0	      0	   2594	    a22	llc_past.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   4319	   4152	    167	      0	      0	   4319	   10df	llc_phy_upd.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    310	    310	      0	      0	      0	    310	    136	llc_pwr.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    316	     72	    244	      0	      6	    322	    142	llc_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1421	   1370	     51	      0	      0	   1421	    58d	llc_ver_exch.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   5033	   4348	    685	      0	     73	   5106	   13f2	lld.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
  14091	  12030	   2061	      0	     24	  14115	   3723	lld_adv.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lld_bi.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lld_ci.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
  11892	  10218	   1674	      1	     24	  11917	   2e8d	lld_con.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   7437	   6648	    789	      0	      4	   7441	   1d11	lld_init.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lld_iso.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lld_isoal.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   6362	   5230	   1132	      0	     24	   6386	   18f2	lld_per_adv.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
  10955	   9648	   1307	      0	      8	  10963	   2ad3	lld_scan.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   5925	   4826	   1099	      0	     24	   5949	   173d	lld_sync.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   3974	   2892	   1082	      0	      4	   3978	    f8a	lld_test.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lli.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lli_am0.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lli_bi.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lli_ci.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lli_data_path.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lli_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	lli_test.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2068	   1998	     70	      0	    828	   2896	    b50	llm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
  11247	  10640	    607	      0	      0	  11247	   2bef	llm_adv.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   5639	   4838	    801	      0	      0	   5639	   1607	llm_hci.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   3352	   3136	    216	      0	      0	   3352	    d18	llm_init.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   9331	   8796	    535	      0	      0	   9331	   2473	llm_scan.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    532	    376	    156	      0	      1	    533	    215	llm_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1340	   1340	      0	      0	      0	   1340	    53c	llm_test.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1512	   1282	    230	      0	     31	   1543	    607	hci.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    186	    186	      0	      0	      8	    194	     c2	hci_fc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   5848	   3508	   2340	      0	      0	   5848	   16d8	hci_msg.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    359	    316	     43	      0	      0	    359	    167	hci_vnd_msg.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2850	   2622	    228	      0	     36	   2886	    b46	hci_tl.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2636	   2480	    156	      0	     12	   2648	    a58	gapc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	gapc_cte.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2748	   2508	    240	      0	      0	   2748	    abc	gapc_hci.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    340	    340	      0	      0	      0	    340	    154	gapc_past.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    517	    490	     27	      0	      0	    517	    205	gapc_sig.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
  16129	  14650	   1479	      0	      0	  16129	   3f01	gapc_smp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   4992	   4468	    524	      0	      3	   4995	   1383	gapc_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2176	   1928	    248	      0	    100	   2276	    8e4	gapm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2347	   2118	    229	      0	      0	   2347	    92b	gapm_actv.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1236	   1236	      0	      0	      0	   1236	    4d4	gapm_addr.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   3529	   3352	    177	      0	      0	   3529	    dc9	gapm_adv.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   4503	   4252	    251	      0	      0	   4503	   1197	gapm_cfg.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1835	   1754	     81	      0	      0	   1835	    72b	gapm_init.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1270	   1254	     16	      0	      0	   1270	    4f6	gapm_list.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
      0	      0	      0	      0	      0	      0	      0	gapm_per_sync.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2096	   2090	      6	      0	      0	   2096	    830	gapm_scan.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1548	   1458	     90	      0	      0	   1548	    60c	gapm_smp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    958	    234	    724	      0	      1	    959	    3bf	gapm_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   3884	   3772	    112	      0	      0	   3884	    f2c	attc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2954	   2922	     32	      0	      0	   2954	    b8a	attm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   3708	   3646	     62	      0	      0	   3708	    e7c	attm_db.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   6850	   6608	    242	      0	      0	   6850	   1ac2	atts.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2764	   2474	    290	      0	     12	   2776	    ad8	gattc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1629	   1576	     53	      0	      0	   1629	    65d	gattc_rc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   1440	   1424	     16	      0	      0	   1440	    5a0	gattc_sdp.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    968	    968	      0	      0	      0	    968	    3c8	gattc_svc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   4483	   3920	    563	      0	      3	   4486	   1186	gattc_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    342	    278	     64	      0	     56	    398	    18e	gattm.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    248	    220	     28	      0	      1	    249	     f9	gattm_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2282	   2052	    230	      0	     12	   2294	    8f6	l2cc.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
    868	    844	     24	      0	      0	    868	    364	l2cc_lecb.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   3534	   2986	    548	      0	      0	   3534	    dce	l2cc_pdu.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   2049	   1930	    119	      0	      0	   2049	    801	l2cc_sig.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
   3157	   2906	    251	      0	      3	   3160	    c58	l2cc_task.c.obj (ex /home/jenkins/workspace/Armino_SDK_Push/armino/components/bk_libs/bk7235/libs/libbtdm_5_2_rw.a)
